Data,Quantidade,Cod_produto,Valor,Cod_vendedor
2023-04-12,63,10,2937,3
2023-07-13,39,5,2615,5
2023-12-27,49,9,4563,3
2023-08-03,84,6,3962,2
2023-08-16,30,7,3625,2
2023-06-04,61,8,4531,2
2023-01-25,12,8,4531,4
2023-01-25,73,7,3625,2
2023-07-03,8,1,4989,4
2023-02-02,89,8,4531,1
2023-02-23,71,9,4563,4
2023-12-19,86,7,3625,3
2023-12-14,32,3,757,4
2023-07-20,63,9,4563,2
2023-09-15,30,2,155,2
2023-01-17,38,2,155,5
2023-07-08,8,9,4563,4
2023-10-28,79,1,4989,2
2023-10-12,79,3,757,1
2023-12-23,31,10,2937,2
2023-09-24,21,4,3473,5
2023-11-21,14,3,757,1
2023-04-07,94,7,3625,5
2023-04-23,8,8,4531,1
2023-09-18,66,2,155,4
2023-11-08,2,10,2937,1
2023-03-30,28,7,3625,4
2023-12-09,10,8,4531,5
2023-05-19,81,7,3625,3
2023-01-09,51,4,3473,3
2023-05-04,85,9,4563,1
2023-09-12,23,2,155,5
2023-09-24,97,4,3473,1
2023-02-28,69,1,4989,5
2023-06-16,23,3,757,4
2023-03-20,35,4,3473,5
2023-05-11,99,8,4531,3
2023-11-30,67,5,2615,4
2023-08-20,33,1,4989,3
2023-01-20,43,2,155,2
2023-05-26,81,9,4563,3
2023-04-20,40,8,4531,3
2023-06-25,43,4,3473,3
2023-11-22,73,8,4531,3
2023-08-08,64,9,4563,1
2023-10-22,53,9,4563,3
2023-11-26,49,4,3473,1
2023-11-10,54,3,757,5
2023-01-14,34,4,3473,1
2023-09-03,63,1,4989,5
2023-12-11,43,4,3473,2
2023-11-07,98,8,4531,5
2023-06-08,21,3,757,3
2023-04-12,74,3,757,1
2023-11-09,59,4,3473,1
2023-09-25,50,10,2937,1
2023-04-02,1,4,3473,1
2023-03-03,44,2,155,4
2023-06-14,6,8,4531,3
2023-12-14,75,5,2615,3
2023-06-26,27,2,155,5
2023-03-04,30,1,4989,1
2023-10-11,12,10,2937,3
2023-08-15,67,9,4563,1
2023-11-15,84,2,155,3
2023-09-10,13,9,4563,5
2023-08-11,15,4,3473,3
2023-04-01,37,5,2615,4
2023-10-09,24,1,4989,5
2023-07-11,49,1,4989,2
2023-05-16,57,7,3625,5
2023-10-09,6,6,3962,5
2023-02-28,53,1,4989,4
2023-09-17,55,7,3625,1
2023-12-03,48,8,4531,5
2023-05-05,33,1,4989,1
2023-01-17,84,10,2937,1
2023-01-24,62,5,2615,2
2023-08-26,80,2,155,1
2023-07-31,58,6,3962,1
2023-12-20,87,3,757,4
2023-11-30,84,8,4531,2
2023-04-23,70,2,155,1
2023-05-15,87,2,155,2
2023-09-14,30,2,155,4
2023-12-23,43,3,757,2
2023-01-06,42,5,2615,1
2023-08-15,16,3,757,4
2023-03-16,23,4,3473,3
2023-01-02,56,1,4989,1
2023-11-07,75,10,2937,5
2023-04-24,97,1,4989,3
2023-03-27,39,10,2937,4
2023-03-07,35,6,3962,2
2023-05-15,78,4,3473,1
2023-12-28,61,9,4563,2
2023-07-21,98,7,3625,5
2023-09-04,77,7,3625,5
2023-08-10,6,3,757,3
2023-12-14,50,5,2615,4
2023-03-18,92,5,2615,3
2023-09-05,99,5,2615,2
2023-07-24,61,7,3625,4
2023-03-20,31,7,3625,3
2023-07-16,31,5,2615,4
2023-08-05,13,2,155,1
2023-04-17,50,4,3473,3
2023-10-05,88,7,3625,5
2023-07-04,34,7,3625,4
2023-09-23,66,8,4531,2
2023-10-27,1,1,4989,3
2023-10-09,20,5,2615,4
2023-01-23,99,4,3473,3
2023-11-25,61,4,3473,2
2023-09-11,37,2,155,4
2023-04-18,4,2,155,4
2023-04-10,51,6,3962,2
2023-02-06,4,2,155,4
2023-11-17,42,2,155,5
2023-11-25,27,10,2937,1
2023-09-13,31,6,3962,3
2023-06-17,95,10,2937,2
2023-11-02,40,10,2937,5
2023-02-15,59,8,4531,1
2023-12-03,12,9,4563,3
2023-08-18,94,7,3625,1
2023-07-03,94,9,4563,3
2023-10-28,59,2,155,5
2023-08-27,28,2,155,4
2023-03-06,93,8,4531,3
2023-05-21,24,4,3473,4
2023-08-12,100,3,757,3
2023-07-31,26,10,2937,1
2023-02-28,1,5,2615,2
2023-04-14,68,2,155,4
2023-07-23,32,4,3473,3
2023-01-24,20,6,3962,4
2023-03-28,39,9,4563,1
2023-10-27,47,6,3962,3
2023-03-31,29,10,2937,3
2023-02-24,33,8,4531,3
2023-09-26,32,8,4531,5
2023-02-26,68,7,3625,2
2023-12-09,95,6,3962,3
2023-05-28,60,3,757,2
2023-08-27,37,8,4531,3
2023-08-12,27,9,4563,2
2023-09-25,31,3,757,2
2023-04-30,90,1,4989,4
2023-05-09,26,7,3625,2
2023-08-06,24,10,2937,5
2023-01-11,68,3,757,2
2023-12-25,73,4,3473,3
2023-03-09,90,4,3473,3
2023-10-21,97,8,4531,5
2023-02-04,82,5,2615,4
2023-02-11,41,8,4531,3
2023-06-03,79,2,155,5
2023-05-06,23,1,4989,5
2023-02-05,62,1,4989,4
2023-10-05,93,6,3962,4
2023-02-09,93,6,3962,1
2023-11-24,30,9,4563,2
2023-07-25,100,7,3625,4
2023-06-12,29,1,4989,2
2023-03-08,93,8,4531,4
2023-01-11,89,6,3962,4
2023-04-15,29,8,4531,1
2023-08-03,7,8,4531,2
2023-02-06,50,6,3962,4
2023-10-17,3,8,4531,5
2023-01-25,77,8,4531,3
2023-11-20,4,6,3962,4
2023-01-31,89,8,4531,2
2023-06-05,88,7,3625,5
2023-06-20,37,2,155,3
2023-08-26,58,5,2615,1
2023-05-15,62,8,4531,2
2023-08-14,10,5,2615,5
2023-08-10,89,3,757,3
2023-04-24,18,4,3473,5
2023-10-01,86,2,155,5
2023-10-08,66,5,2615,4
2023-01-27,35,4,3473,1
2023-05-19,54,8,4531,4
2023-09-06,23,2,155,1
2023-11-11,72,3,757,1
2023-10-22,79,4,3473,2
2023-05-26,73,10,2937,2
2023-06-25,43,3,757,3
2023-10-19,6,2,155,5
2023-11-13,23,1,4989,2
2023-04-09,6,9,4563,3
2023-06-05,31,4,3473,3
2023-08-30,43,10,2937,4
2023-02-17,22,5,2615,2
2023-12-20,43,10,2937,3
2023-10-01,33,1,4989,1
2023-08-05,78,6,3962,5
2023-01-09,85,10,2937,5
2023-03-28,77,1,4989,3
2023-03-27,52,7,3625,3
2023-10-07,12,3,757,2
2023-04-20,66,8,4531,4
2023-03-26,90,2,155,3
2023-08-01,40,8,4531,5
2023-07-22,21,10,2937,1
2023-07-09,92,10,2937,5
2023-07-26,63,5,2615,2
2023-06-22,36,7,3625,5
2023-10-03,59,6,3962,2
2023-05-30,82,9,4563,1
2023-02-18,79,10,2937,2
2023-08-15,47,8,4531,2
2023-06-27,72,2,155,5
2023-10-19,57,8,4531,5
2023-08-18,43,3,757,2
2023-08-20,15,7,3625,2
2023-09-07,75,10,2937,5
2023-01-08,52,1,4989,1
2023-02-08,40,8,4531,1
2023-10-09,20,9,4563,1
2023-10-24,7,1,4989,2
2023-12-13,78,7,3625,2
2023-05-15,22,7,3625,1
2023-12-10,81,7,3625,5
2023-11-19,25,2,155,1
2023-11-19,22,2,155,1
2023-11-24,11,4,3473,1
2023-07-30,44,10,2937,5
2023-11-19,3,5,2615,1
2023-11-22,9,7,3625,1
2023-11-23,78,10,2937,3
2023-05-06,24,4,3473,4
2023-04-14,16,1,4989,2
2023-09-27,81,3,757,2
2023-03-20,77,1,4989,4
2023-10-04,38,3,757,4
2023-10-05,86,2,155,5
2023-11-12,33,10,2937,4
2023-04-07,82,10,2937,1
2023-10-15,10,4,3473,1
2023-10-13,70,8,4531,3
2023-05-31,19,7,3625,2
2023-09-13,50,8,4531,2
2023-05-12,30,8,4531,2
2023-11-21,40,3,757,5
2023-05-23,87,5,2615,4
2023-08-18,91,1,4989,2
2023-10-19,35,9,4563,4
2023-03-24,59,1,4989,4
2023-10-14,67,5,2615,1
2023-05-18,53,10,2937,3
2023-07-11,18,2,155,1
2023-10-12,92,9,4563,5
2023-09-09,46,3,757,4
2023-10-01,75,8,4531,4
2023-05-28,79,9,4563,4
2023-10-29,15,8,4531,1
2023-02-20,30,6,3962,4
2023-01-17,22,8,4531,5
2023-06-03,34,9,4563,3
2023-04-30,73,9,4563,3
2023-07-27,93,2,155,3
2023-01-04,12,10,2937,2
2023-11-27,34,6,3962,2
2023-03-30,79,10,2937,2
2023-03-29,14,10,2937,4
2023-04-22,6,8,4531,3
2023-10-11,41,10,2937,1
2023-03-10,9,5,2615,4
2023-04-01,64,4,3473,5
2023-10-06,62,2,155,1
2023-09-04,98,9,4563,3
2023-03-09,30,6,3962,3
2023-04-25,63,7,3625,4
2023-06-20,51,8,4531,2
2023-03-16,20,8,4531,5
2023-05-12,37,6,3962,2
2023-06-03,98,8,4531,3
2023-10-06,2,10,2937,3
2023-04-08,1,6,3962,3
2023-06-29,25,7,3625,3
2023-12-13,70,9,4563,4
2023-03-03,3,2,155,2
2023-09-03,98,10,2937,2
2023-06-10,3,8,4531,2
2023-02-07,10,10,2937,2
2023-05-01,79,1,4989,2
2023-09-09,14,3,757,5
2023-04-16,78,6,3962,2
2023-08-17,76,6,3962,2
2023-04-18,99,4,3473,1
2023-03-12,56,2,155,5
2023-05-24,15,5,2615,4
2023-10-16,14,1,4989,5
2023-10-16,67,1,4989,5
2023-08-16,92,8,4531,4
2023-08-27,43,6,3962,2
2023-08-06,36,9,4563,4
2023-08-01,81,3,757,2
2023-12-08,95,8,4531,1
2023-09-04,16,6,3962,2
2023-12-28,100,2,155,3
2023-03-12,41,2,155,5
2023-03-03,92,9,4563,1
2023-10-19,32,10,2937,5
2023-01-02,67,6,3962,3
2023-03-30,19,9,4563,5
2023-07-14,44,10,2937,2
2023-11-27,4,1,4989,2
2023-08-08,43,3,757,5
2023-04-19,17,9,4563,2
2023-03-06,77,2,155,4
2023-11-14,57,3,757,4
2023-05-21,26,9,4563,4
2023-05-20,29,9,4563,3
2023-02-13,10,8,4531,5
2023-07-26,7,5,2615,5
2023-12-15,99,8,4531,2
2023-01-10,54,3,757,5
2023-02-14,92,10,2937,5
2023-08-29,83,6,3962,4
2023-07-13,46,9,4563,1
2023-04-15,74,1,4989,4
2023-07-02,38,5,2615,3
2023-04-29,1,2,155,4
2023-11-13,82,10,2937,2
2023-05-04,4,8,4531,2
2023-07-19,18,8,4531,4
2023-05-19,83,5,2615,2
2023-11-09,22,4,3473,3
2023-11-04,98,6,3962,1
2023-08-19,53,3,757,5
2023-02-26,20,10,2937,1
2023-05-14,8,4,3473,3
2023-02-08,90,5,2615,3
2023-02-03,81,1,4989,1
2023-10-25,12,5,2615,2
2023-08-01,51,6,3962,5
2023-06-09,50,5,2615,2
2023-03-04,66,5,2615,4
2023-12-22,42,10,2937,3
2023-06-14,27,6,3962,1
2023-05-24,97,1,4989,2
2023-06-12,7,1,4989,1
2023-10-19,9,8,4531,3
2023-06-18,28,5,2615,1
2023-05-23,88,8,4531,1
2023-02-22,99,8,4531,4
2023-10-08,12,9,4563,5
2023-11-24,44,8,4531,3
2023-03-22,86,1,4989,5
2023-01-27,1,2,155,3
2023-10-17,66,8,4531,3
2023-05-01,22,4,3473,5
2023-11-12,27,10,2937,5
2023-10-07,22,10,2937,5
2023-12-09,98,4,3473,2
2023-12-04,72,5,2615,4
2023-09-05,57,5,2615,1
2023-03-15,59,7,3625,1
2023-01-16,10,8,4531,2
2023-10-01,69,9,4563,4
2023-05-22,57,6,3962,4
2023-03-15,65,5,2615,2
2023-05-13,64,9,4563,5
2023-03-22,84,2,155,2
2023-04-15,18,6,3962,3
2023-02-01,80,9,4563,3
2023-01-04,45,3,757,1
2023-04-10,99,8,4531,3
2023-01-27,77,2,155,4
2023-08-28,42,7,3625,2
2023-09-09,44,7,3625,3
2023-02-10,64,9,4563,5
2023-06-22,60,4,3473,1
2023-09-06,14,6,3962,3
2023-06-13,36,1,4989,3
2023-08-29,84,5,2615,2
2023-07-23,69,6,3962,1
2023-07-11,94,6,3962,1
2023-11-27,67,8,4531,3
2023-12-18,73,10,2937,2
2023-11-03,84,7,3625,4
2023-07-31,19,9,4563,1
2023-08-09,62,1,4989,1
2023-04-02,94,3,757,2
2023-03-06,32,4,3473,1
2023-05-12,33,3,757,1
2023-06-25,5,8,4531,4
2023-11-29,5,2,155,4
2023-12-01,89,10,2937,5
2023-11-19,18,7,3625,5
2023-02-10,81,4,3473,3
2023-07-06,98,3,757,4
2023-08-24,89,8,4531,4
2023-04-15,63,4,3473,4
2023-05-19,89,9,4563,2
2023-12-09,30,9,4563,2
2023-09-14,63,1,4989,5
2023-12-10,33,6,3962,4
2023-04-19,8,9,4563,4
2023-11-09,47,6,3962,2
2023-08-13,88,9,4563,1
2023-08-02,54,8,4531,2
2023-04-06,86,7,3625,3
2023-08-25,76,2,155,2
2023-09-21,96,9,4563,3
2023-02-21,1,1,4989,2
2023-04-29,97,7,3625,1
2023-09-05,53,3,757,4
2023-09-08,37,9,4563,5
2023-07-28,57,9,4563,5
2023-09-05,64,2,155,5
2023-07-17,23,4,3473,1
2023-03-02,2,9,4563,5
2023-09-21,4,2,155,4
2023-07-25,95,8,4531,4
2023-12-13,98,4,3473,2
2023-09-29,26,1,4989,4
2023-03-01,81,2,155,5
2023-11-23,66,10,2937,1
2023-10-14,50,9,4563,5
2023-08-04,31,3,757,4
2023-08-09,94,7,3625,5
2023-07-30,87,9,4563,3
2023-12-19,45,1,4989,5
2023-08-04,2,9,4563,3
2023-07-29,18,4,3473,2
2023-03-17,99,8,4531,5
2023-03-24,44,1,4989,2
2023-11-08,47,10,2937,3
2023-09-12,26,5,2615,5
2023-05-26,95,10,2937,5
2023-05-25,57,8,4531,5
2023-05-12,1,7,3625,2
2023-10-10,59,10,2937,4
2023-06-29,48,7,3625,3
2023-10-18,95,1,4989,4
2023-09-03,65,10,2937,3
2023-02-22,75,10,2937,1
2023-01-13,56,10,2937,5
2023-03-07,49,5,2615,1
2023-09-22,82,3,757,1
2023-03-24,41,7,3625,1
2023-11-30,88,3,757,2
2023-07-06,56,6,3962,4
2023-07-10,91,8,4531,2
2023-08-24,45,2,155,5
2023-04-12,65,6,3962,4
2023-02-27,37,5,2615,3
2023-12-08,17,2,155,4
2023-10-17,79,3,757,5
2023-07-11,28,4,3473,3
2023-04-24,8,4,3473,2
2023-09-17,49,9,4563,5
2023-08-02,45,6,3962,3
2023-09-24,10,8,4531,2
2023-05-23,66,8,4531,3
2023-07-29,20,2,155,2
2023-08-31,69,1,4989,1
2023-08-30,71,5,2615,1
2023-08-19,79,2,155,2
2023-04-19,15,5,2615,3
2023-02-12,71,6,3962,3
2023-10-03,10,4,3473,3
2023-10-04,35,9,4563,2
2023-07-06,98,7,3625,1
2023-02-16,85,2,155,3
2023-11-08,90,1,4989,5
2023-04-21,36,10,2937,5
2023-04-28,7,9,4563,2
2023-05-15,19,1,4989,4
2023-08-19,56,8,4531,4
2023-12-03,87,8,4531,4
2023-07-06,10,10,2937,4
2023-07-19,96,10,2937,2
2023-10-19,79,8,4531,5
2023-01-31,14,6,3962,5
2023-04-16,20,10,2937,5
2023-05-10,53,5,2615,2
2023-11-03,23,3,757,3
2023-01-27,63,1,4989,1
2023-07-15,81,8,4531,4
2023-11-07,10,1,4989,1
2023-01-26,6,5,2615,2
2023-05-30,72,8,4531,5
2023-08-11,72,1,4989,3
2023-06-28,24,3,757,5
2023-02-14,82,1,4989,2
2023-05-15,8,10,2937,2
2023-07-05,23,3,757,1
2023-05-23,68,2,155,5
2023-12-29,54,7,3625,5
2023-12-13,13,9,4563,4
2023-12-26,69,8,4531,5
2023-05-23,98,4,3473,4
2023-02-28,83,7,3625,3
2023-03-30,95,7,3625,1
2023-08-17,85,1,4989,2
2023-06-08,37,2,155,2
2023-11-20,16,7,3625,5
2023-03-12,88,3,757,3
2023-02-08,19,9,4563,5
2023-12-18,99,10,2937,4
2023-05-10,62,3,757,5
2023-02-21,8,1,4989,1
2023-06-29,6,5,2615,2
2023-06-02,50,1,4989,1
2023-07-21,35,8,4531,3
2023-04-15,31,6,3962,3
2023-03-25,24,3,757,2
2023-01-07,83,9,4563,2
2023-11-02,45,9,4563,2
2023-06-03,64,8,4531,2
2023-08-15,93,8,4531,3
2023-08-15,84,7,3625,4
2023-09-01,55,3,757,2
2023-08-31,91,9,4563,3
2023-04-22,21,6,3962,3
2023-09-15,24,5,2615,2
2023-03-17,79,5,2615,3
2023-09-27,34,5,2615,1
2023-04-03,67,5,2615,4
2023-03-29,66,7,3625,5
2023-10-20,5,3,757,3
2023-06-15,62,4,3473,4
2023-11-09,16,10,2937,3
2023-07-09,95,1,4989,2
2023-01-03,56,3,757,4
2023-12-20,39,9,4563,4
2023-11-17,60,8,4531,4
2023-09-23,84,6,3962,4
2023-02-26,95,9,4563,2
2023-05-14,51,8,4531,3
2023-09-23,14,1,4989,4
2023-02-13,19,8,4531,3
2023-06-08,70,1,4989,3
2023-09-17,1,10,2937,3
2023-09-16,48,10,2937,5
2023-03-26,96,1,4989,2
2023-11-22,91,7,3625,1
2023-12-31,85,7,3625,2
2023-11-11,88,3,757,3
2023-06-03,94,2,155,2
2023-08-12,3,1,4989,2
2023-10-13,23,4,3473,4
2023-09-20,20,8,4531,1
2023-11-08,38,1,4989,3
2023-07-23,90,3,757,4
2023-05-13,64,10,2937,4
2023-07-06,66,9,4563,4
2023-08-22,92,5,2615,2
2023-08-05,99,3,757,2
2023-10-16,43,2,155,5
2023-03-04,38,2,155,2
2023-04-01,31,1,4989,5
2023-03-04,31,7,3625,3
2023-03-11,24,2,155,2
2023-08-12,73,6,3962,5
2023-09-07,2,4,3473,3
2023-12-08,98,7,3625,5
2023-01-19,86,1,4989,3
2023-02-22,95,4,3473,3
2023-04-19,48,9,4563,1
2023-04-27,48,4,3473,2
2023-12-30,33,8,4531,3
2023-08-12,76,7,3625,5
2023-09-28,19,9,4563,5
2023-03-01,51,5,2615,3
2023-02-10,85,7,3625,3
2023-01-31,89,10,2937,3
2023-12-09,47,8,4531,2
2023-10-17,18,7,3625,3
2023-02-17,50,7,3625,4
2023-11-20,38,2,155,3
2023-11-10,70,3,757,3
2023-05-08,43,7,3625,1
2023-05-09,11,1,4989,2
2023-01-07,38,1,4989,1
2023-03-09,52,7,3625,2
2023-12-21,29,3,757,5
2023-03-24,92,8,4531,1
2023-11-14,49,2,155,4
2023-04-20,39,10,2937,2
2023-05-25,28,2,155,2
2023-06-26,27,6,3962,3
2023-01-13,99,6,3962,3
2023-09-23,75,5,2615,5
2023-02-06,39,9,4563,2
2023-05-12,6,10,2937,4
2023-07-15,17,6,3962,2
2023-03-16,98,1,4989,3
2023-08-25,62,1,4989,2
2023-11-17,59,2,155,4
2023-10-30,6,8,4531,4
2023-09-25,81,5,2615,1
2023-07-11,16,2,155,3
2023-07-20,5,2,155,2
2023-06-10,11,10,2937,2
2023-12-30,21,4,3473,3
2023-03-27,47,5,2615,2
2023-06-10,16,5,2615,1
2023-06-17,46,7,3625,1
2023-09-17,28,8,4531,4
2023-09-07,38,3,757,2
2023-11-11,82,7,3625,1
2023-08-31,66,3,757,3
2023-03-18,61,8,4531,3
2023-02-24,13,1,4989,3
2023-06-30,73,8,4531,2
2023-07-16,68,10,2937,1
2023-11-04,29,10,2937,3
2023-07-06,87,9,4563,5
2023-12-29,30,3,757,5
2023-07-09,27,2,155,2
2023-09-12,11,2,155,5
2023-10-07,94,7,3625,3
2023-12-12,85,7,3625,2
2023-03-15,60,10,2937,2
2023-06-11,67,10,2937,3
2023-01-21,44,3,757,4
2023-09-25,30,5,2615,2
2023-06-15,75,3,757,3
2023-01-11,75,10,2937,4
2023-10-21,25,6,3962,1
2023-09-01,97,1,4989,2
2023-04-14,23,8,4531,1
2023-09-06,97,8,4531,5
2023-03-28,95,5,2615,3
2023-12-24,95,10,2937,5
2023-11-03,98,9,4563,5
2023-05-03,78,5,2615,2
2023-11-17,58,3,757,5
2023-04-16,96,4,3473,3
2023-11-29,4,8,4531,2
2023-01-11,93,5,2615,3
2023-05-05,94,1,4989,5
2023-08-31,35,3,757,4
2023-10-09,86,9,4563,4
2023-10-16,90,4,3473,5
2023-05-30,90,7,3625,1
2023-05-03,78,1,4989,2
2023-02-13,21,9,4563,2
2023-02-01,88,4,3473,4
2023-08-06,13,6,3962,2
2023-03-11,13,4,3473,5
2023-01-30,2,3,757,4
2023-10-21,2,3,757,3
2023-03-19,83,5,2615,3
2023-05-22,96,9,4563,5
2023-09-25,99,4,3473,1
2023-03-16,40,2,155,4
2023-07-10,23,9,4563,1
2023-01-26,24,10,2937,1
2023-06-19,36,7,3625,5
2023-10-01,66,5,2615,4
2023-03-10,53,5,2615,3
2023-01-18,99,8,4531,2
2023-10-16,9,2,155,3
2023-12-18,84,6,3962,5
2023-05-20,52,10,2937,3
2023-02-18,7,1,4989,3
2023-01-22,21,5,2615,3
2023-04-11,54,9,4563,3
2023-07-04,59,9,4563,4
2023-06-23,64,2,155,3
2023-06-24,64,7,3625,2
2023-02-20,89,10,2937,5
2023-02-03,65,4,3473,1
2023-05-08,33,8,4531,1
2023-12-24,75,1,4989,3
2023-10-18,16,1,4989,5
2023-10-13,42,6,3962,3
2023-10-02,27,9,4563,1
2023-11-22,49,4,3473,2
2023-11-13,25,5,2615,5
2023-03-05,73,8,4531,4
2023-09-15,45,5,2615,3
2023-04-01,19,7,3625,4
2023-11-22,65,4,3473,1
2023-04-07,95,4,3473,5
2023-01-19,78,6,3962,5
2023-01-02,38,2,155,2
2023-11-27,91,9,4563,2
2023-06-22,30,6,3962,3
2023-07-18,48,9,4563,3
2023-06-23,31,5,2615,2
2023-06-04,43,9,4563,2
2023-03-26,19,9,4563,4
2023-02-19,80,4,3473,3
2023-02-20,26,7,3625,5
2023-10-20,53,9,4563,5
2023-01-27,85,2,155,5
2023-09-17,1,6,3962,1
2023-11-22,42,7,3625,3
2023-03-19,100,8,4531,4
2023-03-18,90,4,3473,2
2023-11-04,33,6,3962,2
2023-07-15,4,3,757,5
2023-11-10,18,2,155,2
2023-03-15,26,7,3625,3
2023-09-27,75,10,2937,3
2023-12-01,19,10,2937,5
2023-01-24,51,5,2615,4
2023-10-20,50,6,3962,4
2023-11-11,62,5,2615,3
2023-12-23,25,2,155,1
2023-01-18,37,7,3625,5
2023-01-10,72,8,4531,3
2023-07-02,94,6,3962,4
2023-03-23,93,6,3962,4
2023-04-19,10,8,4531,2
2023-06-19,80,4,3473,2
2023-05-25,68,10,2937,5
2023-01-13,23,7,3625,4
2023-08-21,40,7,3625,2
2023-09-24,46,5,2615,2
2023-03-14,98,3,757,2
2023-05-06,15,4,3473,5
2023-05-13,35,6,3962,1
2023-06-13,55,7,3625,4
2023-07-11,38,8,4531,2
2023-09-04,97,7,3625,1
2023-04-13,72,6,3962,2
2023-12-07,25,3,757,5
2023-05-20,26,9,4563,3
2023-11-09,2,3,757,2
2023-02-24,38,2,155,2
2023-12-01,8,1,4989,5
2023-12-09,94,8,4531,3
2023-07-17,19,9,4563,1
2023-09-06,35,3,757,5
2023-03-22,39,6,3962,3
2023-04-08,86,10,2937,2
2023-07-04,74,6,3962,4
2023-02-25,55,9,4563,1
2023-02-17,74,3,757,5
2023-01-04,80,8,4531,3
2023-01-01,30,9,4563,3
2023-12-15,84,8,4531,1
2023-02-21,80,9,4563,5
2023-02-24,31,1,4989,2
2023-01-06,18,7,3625,2
2023-05-26,44,10,2937,1
2023-05-13,21,9,4563,5
2023-06-07,20,9,4563,5
2023-01-28,57,7,3625,5
2023-11-06,13,2,155,2
2023-09-20,57,8,4531,1
2023-08-31,29,10,2937,4
2023-04-09,78,8,4531,1
2023-12-26,93,10,2937,3
2023-04-20,100,10,2937,4
2023-07-13,15,9,4563,5
2023-10-13,95,6,3962,1
2023-02-06,48,3,757,1
2023-04-18,77,7,3625,4
2023-06-02,29,4,3473,5
2023-06-25,82,1,4989,2
2023-05-20,22,10,2937,1
2023-07-21,49,4,3473,4
2023-04-16,28,10,2937,3
2023-11-06,38,4,3473,2
2023-10-18,82,10,2937,4
2023-12-01,94,9,4563,2
2023-04-13,85,8,4531,2
2023-12-01,90,4,3473,1
2023-05-25,55,3,757,5
2023-01-19,87,2,155,4
2023-04-22,35,4,3473,1
2023-08-23,1,5,2615,2
2023-07-07,93,7,3625,3
2023-01-05,51,2,155,3
2023-07-13,17,4,3473,4
2023-11-10,14,3,757,2
2023-06-21,2,1,4989,3
2023-11-13,1,1,4989,4
2023-12-08,2,5,2615,1
2023-07-10,35,6,3962,1
2023-11-02,82,8,4531,3
2023-12-24,43,4,3473,2
2023-03-11,31,8,4531,5
2023-02-09,35,10,2937,2
2023-06-05,99,2,155,3
2023-01-26,62,3,757,5
2023-07-19,75,8,4531,1
2023-07-17,7,10,2937,4
2023-08-23,3,10,2937,2
2023-04-08,58,3,757,2
2023-12-06,71,10,2937,1
2023-07-26,87,2,155,3
2023-08-28,20,6,3962,1
2023-02-05,82,2,155,5
2023-10-21,50,6,3962,1
2023-11-28,72,1,4989,3
2023-08-01,26,6,3962,4
2023-01-13,43,9,4563,3
2023-06-07,34,5,2615,3
2023-08-15,14,2,155,3
2023-11-28,91,8,4531,2
2023-05-23,9,6,3962,2
2023-04-19,84,9,4563,1
2023-11-07,11,5,2615,4
2023-11-04,80,10,2937,2
2023-09-14,14,10,2937,3
2023-02-15,40,10,2937,1
2023-01-25,78,4,3473,1
2023-03-18,27,8,4531,2
2023-12-04,52,5,2615,1
2023-08-15,12,6,3962,2
2023-11-29,94,7,3625,2
2023-07-20,99,9,4563,1
2023-11-02,90,7,3625,1
2023-01-25,51,3,757,1
2023-05-19,20,8,4531,3
2023-03-27,95,3,757,3
2023-01-05,24,2,155,1
2023-11-10,64,4,3473,4
2023-12-07,68,2,155,2
2023-03-07,69,2,155,3
2023-07-31,49,5,2615,5
2023-10-13,95,2,155,5
2023-12-31,50,10,2937,5
2023-07-07,99,4,3473,5
2023-09-05,12,8,4531,1
2023-01-30,45,5,2615,3
2023-12-21,16,8,4531,5
2023-12-01,90,4,3473,2
2023-06-27,91,4,3473,3
2023-02-07,46,9,4563,3
2023-07-05,65,3,757,2
2023-02-02,57,2,155,3
2023-06-16,2,2,155,3
2023-07-07,7,10,2937,5
2023-08-29,98,8,4531,3
2023-08-20,69,3,757,3
2023-10-02,66,2,155,5
2023-06-20,15,5,2615,3
2023-09-25,75,9,4563,1
2023-12-24,15,6,3962,3
2023-05-20,84,9,4563,4
2023-05-19,53,9,4563,1
2023-02-01,88,10,2937,1
2023-01-30,89,2,155,5
2023-06-08,15,7,3625,2
2023-04-16,74,1,4989,1
2023-11-15,24,9,4563,5
2023-09-16,93,9,4563,2
2023-09-12,42,4,3473,4
2023-08-08,4,3,757,3
2023-01-28,43,5,2615,2
2023-05-02,50,8,4531,4
2023-12-06,27,10,2937,1
2023-06-08,29,6,3962,4
2023-04-09,36,2,155,4
2023-09-01,95,7,3625,5
2023-07-04,77,9,4563,2
2023-01-17,70,10,2937,1
2023-06-28,52,3,757,1
2023-03-05,8,10,2937,3
2023-06-21,76,3,757,4
2023-09-29,80,1,4989,4
2023-01-20,48,8,4531,1
2023-07-12,64,8,4531,4
2023-10-15,75,3,757,2
2023-04-03,46,2,155,3
2023-04-16,54,8,4531,3
2023-08-19,26,7,3625,5
2023-03-08,33,1,4989,2
2023-08-14,68,10,2937,2
2023-10-15,84,7,3625,3
2023-04-11,58,4,3473,1
2023-03-30,14,1,4989,3
2023-06-05,63,4,3473,4
2023-04-15,81,5,2615,4
2023-09-12,19,3,757,2
2023-02-08,39,8,4531,5
2023-08-30,43,7,3625,1
2023-08-10,2,7,3625,2
2023-05-10,58,8,4531,5
2023-12-08,100,3,757,3
2023-08-06,81,8,4531,5
